id_tutoria;id_estudiante;id_semestre;tipo_autorizacion;num_res_autoriza
506;17200262;22;TO ;RD 165-D-FISI-19                        
507;17200269;22;TO ;RD 165-D-FISI-19                        
508;17200269;22;TO ;RD 165-D-FISI-19                        
509;17200269;22;TO ;RD 165-D-FISI-19                        
510;12200189;22;TO ;RD 165-D-FISI-19                        
511;13200115;22;TO ;RD 165-D-FISI-19                        
512;15200072;22;TO ;RD 165-D-FISI-19                        
513;15200250;22;TO ;RD 165-D-FISI-19                        
514;11200156;22;TO ;RD 165-D-FISI-19                        
515;10200166;22;TO ;RD 165-D-FISI-19                        
516;14200055;22;TO ;RD 165-D-FISI-19                        
517;16200232;22;TO ;RD 165-D-FISI-19                        
518;16200232;22;TO ;RD 165-D-FISI-19                        
519;15200226;22;TO ;RD 165-D-FISI-19                        
520;15200226;22;TO ;RD 165-D-FISI-19                        
521;14200181;22;TO ;RD 175-D-FISI-19                        
522;13200215;22;TO ;RD 175-D-FISI-19                        
523;13200215;22;TO ;RD 175-D-FISI-19                        
524;13200215;22;TO ;RD 175-D-FISI-19                        
525;10200157;22;TO ;RD 175-D-FISI-19                        
526;16200079;22;TO ;RD 175-D-FISI-19                        
527;16200079;22;TO ;RD 175-D-FISI-19                        
528;14200046;22;TO ;RD 126-D-FISI-19                        
529;16200255;22;TO ;RD 126-D-FISI-19                        
530;06200086;3;TO ;RD 406-D-FISI-2019                      
531;00110878;3;TO ;RD 405-D-FISI-2019                      
532;06200164;3;TO ;RD 405-D-FISI-2019                      
533;03200009;3;TO ;RD 405-D-FISI-2019                      
534;06200075;3;TO ;RD 405-D-FISI-2019                      
535;06200193;3;TO ;RD 405-D-FISI-2019                      
536;04200026;3;TO ;RD 405-D-FISI-19                        
537;07200055;3;TO ;RD 405-D-FISI-19                        
538;08200008;3;TO ;RD 405-D-FISI-19                        
539;05200003;3;TO ;RD 405-D-FISI-19                        
540;06200147;3;TO ;RD 405-D-FISI-19                        
541;03200028;3;TO ;RD 405-D-FISI-19                        
542;06200176;3;TO ;RD 405-D-FISI-2019                      
543;973021  ;3;TO ;RD 405-D-FISI-19                        
544;973021  ;3;TO ;RD 405-D-FISI-19                        
545;07200092;3;TO ;RD 405-D-FISI-19                        
546;07200092;3;TO ;RD 405-D-FISI-19                        
547;05200127;3;TO ;RD 405-D-FISI-19                        
548;05200127;3;TO ;RD 405-D-FISI-19                        
549;08200153;3;TO ;RD 405-D-FISI-19                        
550;01113991;3;TO ;RD 405-D-FISI-19                        
551;00115103;3;TO ;RD 405-FISI-2019                        
552;02200002;3;TO ;RD 405-FISI-2019                        
553;07200031;3;TO ;RD 405-FISI-2019                        
554;08200081;3;TO ;RD 405-FISI-2019                        
555;08200081;3;TO ;RD 405-FISI-2019                        
556;08200187;3;TO ;RD 405-FISI-2019                        
557;04200015;3;TO ;RD 405-FISI-2019                        
558;05200053;3;TO ;RD 405-FISI-2019                        
559;05200053;3;TO ;RD 405-FISI-2019                        
560;07200077;3;TO ;RD 405-FISI-2019                        
561;08200090;3;TO ;RD 405-FISI-2019                        
562;08200213;3;TO ;RD 405-D-FISI-19                        
563;05200046;3;TO ;RD 405-FISI-2019                        
564;08200213;3;TO ;RD 405-D-FISI-19                        
565;05200046;3;TO ;RD 405-FISI-2019                        
566;01114126;3;TO ;RD 405-D-FISI-19                        
567;01114126;3;TO ;RD 405-D-FISI-19                        
568;08200182;3;TO ;RD 405-FISI-2019                        
569;07200108;3;TO ;RD 405-D-FISI-19                        
570;07200108;3;TO ;RD 405-D-FISI-19                        
571;04200115;3;TO ;RD 405-FISI-2019                        
572;04200115;3;TO ;RD 405-FISI-2019                        
573;08200056;3;TO ;RD 405-D-FISI-19                        
574;08200056;3;TO ;RD 405-D-FISI-19                        
575;05200161;3;TO ;RD 405-D-FISI-19                        
576;00110574;3;TO ;RD 405-D-FISI-2019                      
577;00110574;3;TO ;RD 405-D-FISI-2019                      
578;04200053;3;TO ;RD 405-D-FISI-2019                      
579;08200061;3;TO ;RD 405-D-FISI-2019                      
580;07200186;3;TO ;RD 405-D-FISI-2019                      
581;06200015;3;TO ;RD 405-D-FISI-2019                      
582;08200009;3;TO ;RD 405-D-FISI-2019                      
583;06200193;3;TO ;RD 405-D-FISI-2019                      
584;07200174;3;AM ;RD  716-D-FISI-19                       
585;06200075;3;AM ;RD 00744-D-FISI-19                      
586;12200030;3;TO ;RD 405-D-FISI-2019                      
587;14200159;3;TO ;RD 405-D-FISI-2019                      
588;14200159;3;TO ;RD 405-D-FISI-2019                      
589;13200176;3;TO ;RD 405-D-FISI-2019                      
590;10200150;3;TO ;RD 405-D-FISI-2019                      
591;16200134;3;AM ;RD 405-D-FISI-2019                      
592;15200056;3;TO ;RD 405 D-FISI-2019                      
593;18200241;3;TO ;RD 405-D-FISI-2019                      
594;12200112;3;TO ;RD 405-D-FISI-2019                      
595;10200120;3;TO ;RD 405-D-FISI-2019                      
596;11200174;3;AM ;RD 405-D-FISI-2019                      
597;16200001;3;TO ;RD 405-D-FISI-19                        
598;17200135;3;TO ;RD 405-D-FISI-19                        
599;17200042;3;TO ;RD 405-D-FISI-19                        
600;14200073;3;TO ;RD 405-D-FISI-19                        
601;14200073;3;TO ;RD 405-D-FISI-19                        
602;16200012;3;TO ;RD 405-D-FISI-19                        
603;16200111;3;TO ;RD 405-D-FISI-19                        
604;16200113;3;TO ;RD 405-D-FISI-19                        
605;16200113;3;TO ;RD 405-D-FISI-19                        
606;16200113;3;TO ;RD 405-D-FISI-19                        
607;09200013;3;TO ;RD 405-D-FISI-19                        
608;09200013;3;TO ;RD 405-D-FISI-19                        
609;11200061;3;TO ;RD 405-D-FISI-19                        
610;15200109;3;TO ;RD 405-D-FISI-19                        
611;16200115;3;TO ;RD 405-D-FISI-19                        
612;17200069;3;TO ;RD 405-D-FISI-19                        
613;11200063;3;TO ;RD 405-D-FISI-19                        
614;16200198;3;TO ;RD 405-D-FISI-19                        
615;16200120;3;TO ;RD 405-D-FISI-19                        
616;15200119;3;TO ;RD 405-D-FISI-19                        
617;15200119;3;TO ;RD 405-D-FISI-19                        
618;11200069;3;TO ;RD 405-D-FISI-19                        
619;16200121;3;TO ;RD 405-D-FISI-19                        
620;16200122;3;TO ;RD 405-D-FISI-19                        
621;16200123;3;TO ;RD 405-D-FISI-19                        
622;17200055;3;TO ;RD 405-D-FISI-19                        
623;16200126;3;TO ;RD 405-D-FISI-19                        
624;12200090;3;TO ;RD 405-D-FISI-19                        
625;14200087;3;TO ;RD 405-D-FISI-19                        
626;14200137;3;TO ;RD 405-D-FISI-19                        
627;11200010;3;TO ;RD 405-D-FISI-19                        
628;11200079;3;TO ;RD 405-D-FISI-19                        
629;11200079;3;TO ;RD 405-D-FISI-19                        
630;11200080;3;TO ;RD 405-D-FISI-19                        
631;14200089;3;TO ;RD 405-D-FISI-19                        
632;17200162;3;TO ;RD 405-D-FISI-19                        
633;17200163;3;TO ;RD 405-D-FISI-19                        
634;17200164;3;TO ;RD 405-D-FISI-19                        
635;17200230;3;TO ;RD 405-D-FISI-19                        
636;17200230;3;TO ;RD 405-D-FISI-19                        
637;17200051;3;TO ;RD 405-D-FISI-19                        
638;17200051;3;TO ;RD 405-D-FISI-19                        
639;16200017;3;TO ;RD 405-D-FISI-19                        
640;16200017;3;TO ;RD 405-D-FISI-19                        
641;13200098;3;TO ;RD 405-D-FISI-19                        
642;15200131;3;TO ;RD 405-D-FISI-19                        
643;17200237;3;TO ;RD 405-D-FISI-19                        
644;17200237;3;TO ;RD 405-D-FISI-19                        
645;16200106;3;TO ;RD 405-FISI-2019                        
646;13200030;3;TO ;RD 405-D-FISI-19                        
647;16200123;3;TO ;RD 405-FISI-2019                        
648;16200136;3;TO ;RD 405-D-FISI-19                        
649;16200136;3;TO ;RD 405-D-FISI-19                        
650;11200098;3;TO ;RD 405-FISI-2019                        
651;16200137;3;TO ;RD 405-D-FISI-19                        
652;16200151;3;TO ;RD 405-FISI-2019                        
653;16200151;3;TO ;RD 405-FISI-2019                        
654;14200104;3;TO ;RD 405-D-FISI-19                        
655;12200171;3;TO ;RD 405-FISI-2019                        
656;16200139;3;TO ;RD 405-D-FISI-19                        
657;15200152;3;TO ;RD 405-FISI-2019                        
658;14200026;3;TO ;RD 405-D-FISI-19                        
659;15200152;3;TO ;RD 405-FISI-2019                        
660;17200183;3;TO ;RD 405-D-FISI-19                        
661;15200152;3;TO ;RD 405-FISI-2019                        
662;16200143;3;TO ;RD 405-D-FISI-19                        
663;15200040;3;TO ;RD 405-FISI-2019                        
664;16200143;3;TO ;RD 405-D-FISI-19                        
665;15200040;3;TO ;RD 405-FISI-2019                        
666;16200148;3;TO ;RD 405-D-FISI-19                        
667;14200178;3;TO ;RD 405-FISI-2019                        
668;15200033;3;TO ;RD 405-D-FISI-19                        
669;13200187;3;TO ;RD 405-FISI-2019                        
670;17200067;3;TO ;RD 405-D-FISI-19                        
671;15200034;3;TO ;RD 405-D-FISI-19                        
672;16200149;3;TO ;RD 405-D-FISI-19                        
673;15200142;3;TO ;RD 405-D-FISI-19                        
674;15200142;3;TO ;RD 405-D-FISI-19                        
675;14200060;3;TO ;RD 405-FISI-2019                        
676;09200001;3;TO ;RD 405-FISI-2019                        
677;14200109;3;TO ;RD 405-D-FISI-19                        
678;14200002;3;TO ;RD 405-FISI-2019                        
679;14200109;3;TO ;RD 405-D-FISI-19                        
680;14200002;3;TO ;RD 405-FISI-2019                        
681;10200238;3;TO ;RD 405-D-FISI-19                        
682;10200073;3;TO ;RD 405-FISI-2019                        
683;10200238;3;TO ;RD 405-D-FISI-19                        
684;15200103;3;TO ;RD 405-FISI-2019                        
685;15200103;3;TO ;RD 405-FISI-2019                        
686;14200148;3;TO ;RD 405-D-FISI-19                        
687;16200105;3;TO ;RD 405-FISI-2019                        
688;14200148;3;TO ;RD 405-D-FISI-19                        
689;16200105;3;TO ;RD 405-FISI-2019                        
690;16200183;3;TO ;RD 405-D-FISI-19                        
691;14200066;3;TO ;RD 405-FISI-2019                        
692;16200183;3;TO ;RD 405-D-FISI-19                        
693;14200066;3;TO ;RD 405-FISI-2019                        
694;17200190;3;TO ;RD 405-D-FISI-19                        
695;15200006;3;TO ;RD 405-FISI-2019                        
696;15200006;3;TO ;RD 405-FISI-2019                        
697;09200109;3;TO ;RD 405-D-FISI-19                        
698;13200093;3;TO ;RD 405-FISI-2019                        
699;13200093;3;TO ;RD 405-FISI-2019                        
700;16200050;3;TO ;RD 405-D-FISI-19                        
701;14200067;3;TO ;RD 405-FISI-2019                        
702;16200050;3;TO ;RD 405-D-FISI-19                        
703;09200187;3;TO ;RD 405-FISI-2019                        
704;09200187;3;TO ;RD 405-FISI-2019                        
705;14200040;3;TO ;RD 405-D-FISI-19                        
706;17200013;3;TO ;RD 405-D-FISI-19                        
707;17200013;3;TO ;RD 405-D-FISI-19                        
708;12200145;3;TO ;RD 405-FISI-2019                        
709;14200114;3;TO ;RD 405-D-FISI-19                        
710;12200145;3;TO ;RD 405-FISI-2019                        
711;17200216;3;TO ;RD 405-FISI-2019                        
712;11200193;3;TO ;RD 405-D-FISI-19                        
713;17200142;3;TO ;RD 405-FISI-2019                        
714;14200128;3;TO ;RD 405-FISI-2019                        
715;17200045;3;TO ;RD 405-D-FISI-19                        
716;17200045;3;AM ;RD 405-D-FISI-19                        
717;17200038;3;TO ;RD 405-D-FISI-19                        
718;17200038;3;TO ;RD 405-D-FISI-19                        
719;16200163;3;TO ;RD 405-D-FISI-19                        
720;13200008;3;TO ;RD 405-FISI-2019                        
721;14200122;3;TO ;RD 405-D-FISI-19                        
722;15200012;3;TO ;RD 405-FISI-2019                        
723;17200177;3;TO ;RD 405-D-FISI-19                        
724;16200196;3;TO ;RD 405-FISI-2019                        
725;10200088;3;TO ;RD 405-FISI-2019                        
726;17200180;3;TO ;RD 405-D-FISI-19                        
727;17200180;3;TO ;RD 405-D-FISI-19                        
728;13200151;3;TO ;RD 405-FISI-2019                        
729;17200024;3;TO ;RD 405-D-FISI-19                        
730;15200191;3;TO ;RD 405-FISI-2019                        
731;17200024;3;TO ;RD 405-D-FISI-19                        
732;17200068;3;TO ;RD 405-FISI-2019                        
733;16200024;3;TO ;RD 405-D-FISI-19                        
734;14200014;3;TO ;RD 405-FISI-2019                        
735;10200123;3;TO ;RD 405 D-FISI-2019                      
736;10200123;3;AM ;RD 405 D-FISI-2019                      
737;17200054;3;TO ;RD 405-FISI-2019                        
738;17200054;3;TO ;RD 405-FISI-2019                        
739;17200054;3;TO ;RD 405-FISI-2019                        
740;14200030;3;TO ;RD 405-D-FISI-19                        
741;09200211;3;TO ;RD 405-FISI-2019                        
742;13200087;3;TO ;RD 405-D-FISI-19                        
743;14200132;3;TO ;RD 405-FISI-2019                        
744;14200084;3;TO ;RD 405-FISI-2019                        
745;14200084;3;TO ;RD 405-FISI-2019                        
746;10200185;3;TO ;RD 405-FISI-2019                        
747;17200226;3;TO ;RD 405-FISI-2019                        
748;11200076;3;TO ;RD 405-FISI-2019                        
749;13200159;3;TO ;RD 405-FISI-2019                        
750;13200159;3;TO ;RD 405-FISI-2019                        
751;17200160;3;TO ;RD 405-FISI-2019                        
752;17200160;3;TO ;RD 405-FISI-2019                        
753;15200176;3;TO ;RD 405-D-FISI-19                        
754;15200176;3;TO ;RD 405-D-FISI-19                        
755;09200176;3;TO ;RD 405-FISI-2019                        
756;15200176;3;TO ;RD 405-D-FISI-19                        
757;09200176;3;TO ;RD 405-FISI-2019                        
758;09200176;3;TO ;RD 405-FISI-2019                        
759;15200170;3;TO ;RD 405-FISI-2019                        
760;16200177;3;TO ;RD 405-FISI-2019                        
761;16200177;3;TO ;RD 405-FISI-2019                        
762;15200022;3;TO ;RD 405-FISI-2019                        
763;15200145;3;TO ;RD 405-D-FISI-19                        
764;11200189;3;TO ;RD 405-D-FISI-19                        
765;15200148;3;TO ;RD 405-D-FISI-19                        
766;14200111;3;TO ;RD 405-D-FISI-19                        
767;15200023;3;TO ;RD 405-FISI-2019                        
768;14200091;3;TO ;RD 405-FISI-2019                        
769;13200104;3;TO ;RD 405-D-FISI-19                        
770;14200091;3;TO ;RD 405-FISI-2019                        
771;17200036;3;TO ;RD 405-FISI-2019                        
772;17200197;3;TO ;RD 405-D-FISI-19                        
773;17200199;3;TO ;RD 405-D-FISI-19                        
774;17200199;3;TO ;RD 405-D-FISI-19                        
775;14200092;3;TO ;RD 405-D-FISI-2019                      
776;12200014;3;TO ;RD 405-D-FISI-2019                      
777;15200126;3;TO ;RD 405-D-FISI-2019                      
778;15200126;3;TO ;RD 405-D-FISI-2019                      
779;16200178;3;TO ;RD 405-D-FISI-2019                      
780;16200021;3;TO ;RD 405-D-FISI-2019                      
781;12200021;3;TO ;RD 405-D-FISI-2019                      
782;15200175;3;TO ;RD 405-D-FISI-2019                      
783;15200175;3;TO ;RD 405-D-FISI-2019                      
784;14200103;3;TO ;RD 405-D-FISI-2019                      
785;16200199;3;TO ;RD 405-D-FISI-2019                      
786;16200023;3;TO ;RD 405-D-FISI-2019                      
787;14200115;3;TO ;RD 405-D-FISI-2019                      
788;17200202;3;TO ;RD 405-D-FISI-2019                      
789;13200080;3;TO ;RD 405-D-FISI-2019                      
790;13200041;3;TO ;RD 405-D-FISI-2019                      
791;13200041;3;TO ;RD 405-D-FISI-2019                      
792;15200041;3;TO ;RD 405-D-FISI-2019                      
793;16200159;3;TO ;RD 405-D-FISI-2019                      
794;16200159;3;TO ;RD 405-D-FISI-2019                      
795;17200243;3;TO ;RD 405-D-FISI-2019                      
796;16200035;3;TO ;RD 405-D-FISI-2019                      
797;17200008;3;TO ;RD 405-D-FISI-2019                      
798;17200212;3;TO ;RD 405-D-FISI-2019                      
799;16200037;3;TO ;RD 405-D-FISI-2019                      
800;17200214;3;TO ;RD 405-D-FISI-2019                      
801;17200214;3;TO ;RD 405-D-FISI-2019                      
802;13200166;3;TO ;RD 405-D-FISI-2019                      
803;17200043;3;TO ;RD 405-D-FISI-2019                      
804;17200175;3;TO ;RD 405-D-FISI-2019                      
805;14200035;3;TO ;RD 405-D-FISI-2019                      
806;12200129;3;TO ;RD 405-D-FISI-2019                      
807;12200129;3;TO ;RD 405-D-FISI-2019                      
808;15200148;3;TO ;RD 405-D-FISI-2019                      
809;15200164;3;TO ;RD 405-D-FISI-2019                      
810;16200176;3;TO ;RD 405-D-FISI-2019                      
811;16200106;3;TO ;RD 405-D-FISI-2019                      
812;09200187;3;TO ;RD 405-D-FISI-2019                      
813;16200176;3;TO ;RD 405-D-FISI-2019                      
814;15200164;3;TO ;RD 405-D-FISI-2019                      
815;16200176;3;TO ;RD 405-D-FISI-2019                      
816;16200177;3;TO ;RD 405-FISI-2019                        
817;08160007;3;TO ;RD 716-D-FISI-19                        
818;14200211;23;TO ;RD 406-D-FISI-2019                      
819;13200239;23;TO ;RD 406 D-FISI-2019                      
820;13200115;23;TO ;RD 406 D-FISI-2019                      
821;17200088;23;TO ;RD 406 D-FISI-2019                      
822;11200164;23;TO ;RD 406-D-FISI-2019                      
823;11200164;23;TO ;RD 406-D-FISI-2019                      
824;16200207;23;TO ;RD 406-D-FISI-2019                      
825;16200229;23;TO ;RD 406-D-FISI-2019                      
826;17200076;23;TO ;RD 406-D-FISI-2019                      
827;17200266;23;TO ;RD 406-D-FISI-2019                      
828;15200078;23;TO ;RD 406-D-FISI-2019                      
829;15200078;23;TO ;RD 406-D-FISI-2019                      
830;17200315;23;TO ;RD 00406-D-FISI                         
831;17200302;23;TO ;RD 406-D-FISI-19                        
832;17200270;23;TO ;RD 406-D-FISI-19                        
833;17200262;23;TO ;RD 406-D-FISI-19                        
834;17200262;23;TO ;RD 406-D-FISI-19                        
835;17200075;23;TO ;RD 406-D-FISI-19                        
836;17200075;23;TO ;RD 406-D-FISI-19                        
837;15200226;23;TO ;RD 406-D-FISI-19                        
838;16200209;23;TO ;RD 406-D-FISI-19                        
839;16200209;23;TO ;RD 406-D-FISI-19                        
840;16200209;23;TO ;RD 406-D-FISI-19                        
841;18200330;23;TO ;RD 406-D-FISI-19                        
842;17200298;23;TO ;RD 406-D-FISI-19                        
843;17200295;23;TO ;RD 406-D-FISI-19                        
844;17200295;23;TO ;RD 406-D-FISI-19                        
845;17200279;23;TO ;RD 406-D-FISI-2019                      
846;17200279;23;TO ;RD 406-D-FISI-2019                      
847;17200267;23;TO ;RD 406-D-FISI-2019                      
848;17200083;23;TO ;RD 406-D-FISI-2019                      
849;10200143;23;TO ;RD 406-D-FISI-2019                      
850;12200058;23;TO ;RD 406-D-FISI-19                        
851;14200184;23;TO ;RD 406-D-FISI-2019                      
852;15200225;23;TO ;RD 406-D-FISI-2019                      
853;16200055;23;TO ;RD 406-D-FISI-2019                      
854;16200074;23;TO ;RD 406-FISI-2019                        
855;16200078;23;TO ;RD 406-FISI-2019                        
856;16200254;23;TO ;RD 406-FISI-2019                        
857;16200056;23;TO ;RD 406-FISI-2019                        
858;09200139;23;TO ;RD 406-FISI-2019                        
859;16200217;23;TO ;RD 406-FISI-2019                        
860;14200047;23;TO ;RD 406-FISI-2019                        
861;17200286;23;TO ;RD 406-FISI-2019                        
862;17200286;23;TO ;RD 406-FISI-2019                        
863;14200051;23;TO ;RD 406-FISI-2019                        
864;16200225;23;TO ;RD 406-FISI-2019                        
865;14200051;23;TO ;RD 406-FISI-2019                        
866;11200214;23;TO ;RD 406-FISI-2019                        
867;15200196;23;TO ;RD 406-FISI-2019                        
868;15200196;23;TO ;RD 406-FISI-2019                        
869;15200196;23;TO ;RD 406-FISI-2019                        
870;13200050;23;TO ;RD 406-FISI-2019                        
871;13200050;23;TO ;RD 406-FISI-2019                        
872;17200318;23;TO ;RD 406-FISI-2019                        
873;15200198;23;TO ;RD 406-FISI-2019                        
874;15200198;23;TO ;RD 406-FISI-2019                        
875;15200198;23;TO ;RD 406-FISI-2019                        
876;16200086;23;TO ;RD 406-FISI-2019                        
877;16200208;23;TO ;RD 406-FISI-2019                        
878;16200208;23;TO ;RD 406-FISI-2019                        
879;15200202;23;TO ;RD 406-FISI-2019                        
880;12200220;23;TO ;RD 406-FISI-2019                        
881;12200220;23;TO ;RD 406-FISI-2019                        
882;17200264;23;TO ;RD 406-FISI-2019                        
883;16200059;23;TO ;RD 406-FISI-2019                        
884;16200059;23;TO ;RD 406-FISI-2019                        
885;16200213;23;TO ;RD 406-FISI-2019                        
886;11200142;23;TO ;RD 406-FISI-2019                        
887;11200215;23;TO ;RD 406-FISI-2019                        
888;16200090;23;TO ;RD 406-FISI-2019                        
889;09200054;23;TO ;RD 406-FISI-2019                        
890;11200037;23;TO ;RD 406-FISI-2019                        
891;10200157;23;TO ;RD 406-FISI-2019                        
892;17200277;23;TO ;RD 406-FISI-2019                        
893;15200210;23;TO ;RD 406-FISI-2019                        
894;14200193;23;TO ;RD 406-FISI-2019                        
895;16200257;23;TO ;RD 406-FISI-2019                        
896;16200257;23;TO ;RD 406-FISI-2019                        
897;16200219;23;TO ;RD 406-FISI-2019                        
898;17200092;23;TO ;RD 406-FISI-2019                        
899;17200092;23;TO ;RD 406-FISI-2019                        
900;15200086;23;TO ;RD 406-FISI-2019                        
901;14200049;23;TO ;RD 406-FISI-2019                        
902;14200050;23;TO ;RD 406-FISI-2019                        
903;16200222;23;TO ;RD 406-FISI-2019                        
904;16200258;23;TO ;RD 406-FISI-2019                        
905;15200074;23;TO ;RD 406-FISI-2019                        
906;15200216;23;TO ;RD 406-FISI-2019                        
907;14200052;23;TO ;RD 406-FISI-2019                        
908;11200184;23;TO ;RD 406-FISI-2019                        
909;11200184;23;TO ;RD 406-FISI-2019                        
910;15200218;23;TO ;RD 406-FISI-2019                        
911;14200197;23;TO ;RD 406-FISI-2019                        
912;14200224;23;TO ;RD 406-FISI-2019                        
913;14200053;23;TO ;RD 406-FISI-2019                        
914;17200294;23;TO ;RD 406-FISI-2019                        
915;11200156;23;TO ;RD 406-FISI-2019                        
916;11200157;23;TO ;RD 406-FISI-2019                        
917;15200245;23;TO ;RD 406-FISI-2019                        
918;10200166;23;TO ;RD 406-FISI-2019                        
919;16200073;23;TO ;RD 406-FISI-2019                        
920;15200223;23;TO ;RD 406-FISI-2019                        
921;12200198;23;TO ;RD 406-FISI-2019                        
922;12200198;23;TO ;RD 406-FISI-2019                        
923;17200300;23;TO ;RD 406-FISI-2019                        
924;17200300;23;TO ;RD 406-FISI-2019                        
925;12200201;23;TO ;RD 406-FISI-2019                        
926;15200081;23;TO ;RD 406-FISI-2019                        
927;16200233;23;TO ;RD 406-FISI-2019                        
928;16200237;23;TO ;RD 406-FISI-2019                        
929;16200237;23;TO ;RD 406-FISI-2019                        
930;11200165;23;TO ;RD 406-FISI-2019                        
931;11200166;23;TO ;RD 406-FISI-2019                        
932;11200166;23;TO ;RD 406-FISI-2019                        
933;16200265;23;TO ;RD 406-FISI-2019                        
934;16200245;23;TO ;RD 406-FISI-2019                        
935;15200241;23;TO ;RD 406-FISI-2019                        
936;15200241;23;TO ;RD 406-FISI-2019                        
937;17200121;23;TO ;RD 406-FISI-2019                        
938;11200168;23;TO ;RD 406-FISI-2019                        
939;12200070;23;TO ;RD 406-FISI-2019                        
940;12200070;23;TO ;RD 406-FISI-2019                        
941;16200250;23;TO ;RD 406-FISI-2019                        
942;16200250;23;TO ;RD 406-FISI-2019                        
943;16200250;23;TO ;RD 406-FISI-2019                        
944;11200159;23;TO ;RD 406-D-FISI-2019                      
945;13200212;23;TO ;RD 406-D-FISI-2019                      
946;16200223;23;TO ;RD 406-D-FISI-2016                      
947;16200223;23;TO ;RD 406-D-FISI-2019                      
948;11200129;23;TO ;RD 406-D-FISI-2019                      
949;11200043;23;TO ;RD 406-D-FISI-2019                      
950;11200043;23;TO ;RD 406-D-FISI-2019                      
951;16200248;23;TO ;RD 406-D-FISI-2019                      
952;16200248;23;TO ;RD 406-D-FISI-2019                      
953;17200258;23;TO ;RD 406-D-FISI-2019                      
954;14200196;23;TO ;RD 406 D-FISI-2019                      
955;16200209;23;TO ;RD 406-D-FISI-19                        
956;16200209;23;TO ;RD 406-D-FISI-19                        
957;17200270;23;TO ;RD 406-D-FISI-19                        
958;16200250;23;TO ;RD 406-D-FISI-2019                      
959;15200068;23;TO ;RD 406-D-FISI-2019                      
960;09200142;23;AM ;716-D-FISI-2019                         
961;15200063;25;TO ;RD 107-D-FISI-2020                      
962;15200081;25;TO ;RD 107-D-FISI-2020                      
963;15200081;25;AM ;RD 107-D-FISI-2020                      
964;15200226;25;TO ;RD 107-D-FISI-2020                      
965;15200226;25;TO ;RD 107-D-FISI-2020                      
966;16200222;25;TO ;RD 107-D-FISI-2020                      
967;16200223;25;AM ;RD 107-D-FISI-2020                      
968;16200223;25;TO ;RD 107-D-FISI-2020                      
969;16200223;25;TO ;RD 107-D-FISI-2020                      
970;16200225;25;TO ;RD 107-D-FISI-2020                      
971;16200229;25;AM ;RD 107-D-FISI-2020                      
972;16200229;25;AM ;RD 107-D-FISI-2020                      
973;16200229;25;TO ;RD 107-D-FISI-2020                      
974;16200257;25;TO ;RD 107-D-FISI-2020                      
975;17200075;25;TO ;RD 107-D-FISI-2020                      
976;17200075;25;TO ;RD 107-D-FISI-2020                      
977;17200086;25;TO ;RD 107-D-FISI-2020                      
978;17200086;25;TO ;RD 107-D-FISI-2020                      
979;17200086;25;TO ;RD 107-D-FISI-2020                      
980;17200277;25;TO ;RD 107-D-FISI-2020                      
981;17200277;25;TO ;RD 107-D-FISI-2020                      
982;17200277;25;TO ;RD 107-D-FISI-2020                      
983;17200334;25;TO ;RD 107-D-FISI-2020                      
984;17200334;25;TO ;RD 107-D-FISI-2020                      
985;18200108;25;TO ;RD 107-D-FISI-2020                      
986;18200108;25;TO ;RD 107-D-FISI-2020                      
987;18200108;25;TO ;RD 107-D-FISI-2020                      
988;18200253;25;TO ;RD 107-D-FISI-2020                      
989;18200318;25;AM ;RD 107-D-FISI-2020                      
990;18200318;25;TO ;RD 107-D-FISI-2020                      
991;18200318;25;TO ;RD 107-D-FISI-2020                      
992;10200151;25;TO ;RD 107-D-FISI-2020                      
993;11200129;25;AM ;RD 107-D-FISI-2020                      
994;14200052;25;TO ;RD 107-D-FISI-2020                      
995;14200052;25;TO ;RD 107-D-FISI-2020                      
996;14200197;25;TO ;RD 107-D-FISI-2020                      
997;14200211;25;TO ;RD 107-D-FISI-2020                      
998;15200210;25;TO ;RD 107-D-FISI-2020                      
999;15200210;25;TO ;RD 107-D-FISI-2020                      
1000;15200213;25;TO ;RD 107-D-FISI-2020                      
1001;15200213;25;AM ;RD 107-D-FISI-2020                      
1002;15200213;25;AM ;RD 107-D-FISI-2020                      
1003;15200224;25;AM ;RD 107-D-FISI-2020                      
1004;16200061;25;AM ;RD 107-D-FISI-2020                      
1005;16200203;25;TO ;RD 107-D-FISI-2020                      
1006;16200203;25;TO ;RD 107-D-FISI-2020                      
1007;16200203;25;TO ;RD 107-D-FISI-2020                      
1008;16200232;25;TO ;RD 107-D-FISI-2020                      
1009;16200232;25;TO ;RD 107-D-FISI-2020                      
1010;16200232;25;TO ;RD 107-D-FISI-2020                      
1011;16200234;25;TO ;RD 107-D-FISI-2020                      
1012;16200234;25;TO ;RD 107-D-FISI-2020                      
1013;16200236;25;TO ;RD 107-D-FISI-2020                      
1014;16200236;25;TO ;RD 107-D-FISI-2020                      
1015;16200263;25;TO ;RD 107-D-FISI-2020                      
1016;16200263;25;TO ;RD 107-D-FISI-2020                      
1017;16200263;25;TO ;RD 107-D-FISI-2020                      
1018;17200102;25;TO ;RD 107-D-FISI-2020                      
1019;17200102;25;TO ;RD 107-D-FISI-2020                      
1020;17200102;25;TO ;RD 107-D-FISI-2020                      
1021;17200269;25;TO ;RD 107-D-FISI-2020                      
