id_tutoria;id_estudiante;id_semestre;tipo_autorizacion;num_res_autoriza
;20200228.0;20231.0;AM;RD 184-D-FISI-23
;20200228.0;20210.0;TO;RD 523-D-FISI-21
;20200232.0;20240.0;AM;RD 645-D-FISI-24
;20200232.0;20242.0;AM;RD 712-D-FISI-24
;20200232.0;20210.0;AM;RD 379-D-FISI-21
;20200232.0;20221.0;AM;RD 336-D-FISI-22
;20200232.0;20190.0;TO;RD 215-D-FISI-19
;20200232.0;20251.0;AM;RD 599-D-FISI-25
;20200232.0;20202.0;AM;RD 612-D-FISI-20
;20200232.0;20210.0;AM;RD 772-D-FISI-21
;20200232.0;20202.0;TO;RD 237-D-FISI-20
;20200232.0;20221.0;TO;RD 543-D-FISI-22
;20200232.0;20230.0;AM;RD 702-D-FISI-23
;20200232.0;20251.0;AM;RD 137-D-FISI-25
;20200232.0;20250.0;AM;RD 243-D-FISI-25
;20200232.0;20202.0;AM;RD 584-D-FISI-20
;20200232.0;20220.0;TO;RD 275-D-FISI-22
;20200232.0;20221.0;TO;RD 154-D-FISI-22
;20200232.0;20210.0;AM;RD 301-D-FISI-21
;20200232.0;20242.0;AM;RD 155-D-FISI-24
;20200232.0;20191.0;TO;RD 737-D-FISI-19
;20200232.0;20221.0;TO;RD 127-D-FISI-22
;20200232.0;20241.0;AM;RD 336-D-FISI-24
;20200232.0;20241.0;AM;RD 685-D-FISI-24
;20200232.0;20242.0;TO;RD 543-D-FISI-24
;20200232.0;20230.0;AM;RD 284-D-FISI-23
;20200232.0;20242.0;AM;RD 726-D-FISI-24
;20200232.0;20232.0;AM;RD 735-D-FISI-23
;20200232.0;20222.0;TO;RD 689-D-FISI-22
;20200232.0;20222.0;AM;RD 188-D-FISI-22
;20200232.0;20200.0;TO;RD 782-D-FISI-20
;20200232.0;20231.0;TO;RD 289-D-FISI-23
;20200232.0;20201.0;TO;RD 244-D-FISI-20
;20200232.0;20230.0;AM;RD 254-D-FISI-23
;20200232.0;20250.0;AM;RD 752-D-FISI-25
;20200234.0;20232.0;TO;RD 303-D-FISI-23
;20200234.0;20251.0;TO;RD 320-D-FISI-25
;20200234.0;20210.0;TO;RD 182-D-FISI-21
;20200234.0;20240.0;AM;RD 359-D-FISI-24
;20200234.0;20210.0;AM;RD 201-D-FISI-21
;20200234.0;20211.0;AM;RD 658-D-FISI-21
;20200234.0;20221.0;AM;RD 387-D-FISI-22
;20200234.0;20190.0;TO;RD 206-D-FISI-19
;20200234.0;20211.0;AM;RD 408-D-FISI-21
;20200234.0;20190.0;AM;RD 125-D-FISI-19
;20200234.0;20250.0;TO;RD 317-D-FISI-25
;20200234.0;20241.0;AM;RD 281-D-FISI-24
;20200234.0;20240.0;AM;RD 704-D-FISI-24
;20200234.0;20251.0;TO;RD 295-D-FISI-25
;20200234.0;20242.0;AM;RD 473-D-FISI-24
;20200234.0;20201.0;AM;RD 656-D-FISI-20
;20200234.0;20251.0;AM;RD 379-D-FISI-25
;20200234.0;20220.0;TO;RD 609-D-FISI-22
;20200234.0;20202.0;TO;RD 443-D-FISI-20
;20200234.0;20250.0;TO;RD 166-D-FISI-25
;20200234.0;20231.0;TO;RD 348-D-FISI-23
;20200234.0;20202.0;AM;RD 494-D-FISI-20
;20200234.0;20200.0;TO;RD 696-D-FISI-20
;20200234.0;20242.0;TO;RD 143-D-FISI-24
;20200234.0;20232.0;TO;RD 513-D-FISI-23
;20200234.0;20191.0;AM;RD 694-D-FISI-19
;20200234.0;20222.0;TO;RD 429-D-FISI-22
;20200234.0;20222.0;AM;RD 190-D-FISI-22
;20200234.0;20240.0;AM;RD 565-D-FISI-24
;20200234.0;20210.0;AM;RD 304-D-FISI-21
;20200234.0;20240.0;TO;RD 381-D-FISI-24
;20200234.0;20242.0;AM;RD 237-D-FISI-24
;20200234.0;20231.0;AM;RD 798-D-FISI-23
;20200234.0;20251.0;AM;RD 241-D-FISI-25
;20200234.0;20250.0;AM;RD 240-D-FISI-25
;20200234.0;20200.0;AM;RD 122-D-FISI-20
;20200240.0;20200.0;AM;RD 297-D-FISI-20
;20200240.0;20242.0;TO;RD 248-D-FISI-24
;20200240.0;20231.0;TO;RD 525-D-FISI-23
;20200240.0;20232.0;TO;RD 631-D-FISI-23
;20200240.0;20200.0;AM;RD 239-D-FISI-20
;20200240.0;20210.0;TO;RD 440-D-FISI-21
;20200240.0;20211.0;TO;RD 616-D-FISI-21
;20200240.0;20242.0;AM;RD 720-D-FISI-24
;20200240.0;20222.0;AM;RD 510-D-FISI-22
;20200240.0;20250.0;TO;RD 307-D-FISI-25
;20200240.0;20251.0;AM;RD 592-D-FISI-25
;20200240.0;20221.0;TO;RD 590-D-FISI-22
;20200240.0;20222.0;TO;RD 656-D-FISI-22
;20200240.0;20251.0;TO;RD 478-D-FISI-25
;20200240.0;20250.0;AM;RD 471-D-FISI-25
;20200240.0;20200.0;AM;RD 778-D-FISI-20
;20200240.0;20201.0;TO;RD 518-D-FISI-20
;20200240.0;20222.0;TO;RD 759-D-FISI-22
;20200240.0;20212.0;AM;RD 573-D-FISI-21
;20200240.0;20231.0;TO;RD 266-D-FISI-23
;20200240.0;20220.0;TO;RD 274-D-FISI-22
;20200240.0;20241.0;TO;RD 232-D-FISI-24
;20200240.0;20241.0;TO;RD 123-D-FISI-24
;20200240.0;20250.0;TO;RD 250-D-FISI-25
;20200240.0;20251.0;AM;RD 255-D-FISI-25
;20200240.0;20230.0;TO;RD 119-D-FISI-23
;20200240.0;20190.0;AM;RD 189-D-FISI-19
;20200240.0;20211.0;TO;RD 172-D-FISI-21
;20200240.0;20232.0;AM;RD 461-D-FISI-23
;20200240.0;20222.0;TO;RD 226-D-FISI-22
;20200240.0;20231.0;TO;RD 689-D-FISI-23
;20200240.0;20230.0;TO;RD 341-D-FISI-23
;20200240.0;20250.0;AM;RD 414-D-FISI-25
;20200240.0;20242.0;AM;RD 800-D-FISI-24
;20200240.0;20242.0;TO;RD 420-D-FISI-24
;20200240.0;20230.0;AM;RD 767-D-FISI-23
;20200240.0;20230.0;TO;RD 251-D-FISI-23
;20200240.0;20191.0;TO;RD 710-D-FISI-19
;20200240.0;20212.0;TO;RD 201-D-FISI-21
;20200240.0;20231.0;AM;RD 202-D-FISI-23
;20200240.0;20251.0;TO;RD 398-D-FISI-25
;20200240.0;20200.0;TO;RD 123-D-FISI-20
;20200240.0;20241.0;AM;RD 174-D-FISI-24
;20200240.0;20210.0;AM;RD 161-D-FISI-21
;20200242.0;20191.0;TO;RD 391-D-FISI-19
;20200242.0;20192.0;AM;RD 305-D-FISI-19
;20200242.0;20220.0;AM;RD 462-D-FISI-22
;20200242.0;20212.0;AM;RD 715-D-FISI-21
;20200242.0;20250.0;AM;RD 487-D-FISI-25
;20200242.0;20231.0;AM;RD 490-D-FISI-23
;20200242.0;20232.0;AM;RD 505-D-FISI-23
;20200242.0;20192.0;TO;RD 689-D-FISI-19
;20200242.0;20210.0;TO;RD 434-D-FISI-21
;20200242.0;20230.0;AM;RD 457-D-FISI-23
;20200242.0;20251.0;TO;RD 422-D-FISI-25
;20200242.0;20202.0;TO;RD 697-D-FISI-20
;20200242.0;20251.0;AM;RD 659-D-FISI-25
;20200242.0;20220.0;TO;RD 264-D-FISI-22
;20200242.0;20242.0;TO;RD 351-D-FISI-24
;20200242.0;20242.0;TO;RD 393-D-FISI-24
;20200242.0;20190.0;TO;RD 728-D-FISI-19
;20200242.0;20230.0;TO;RD 658-D-FISI-23
;20200242.0;20241.0;AM;RD 358-D-FISI-24
;20200242.0;20250.0;AM;RD 793-D-FISI-25
;20200242.0;20242.0;TO;RD 544-D-FISI-24
;20200242.0;20240.0;TO;RD 179-D-FISI-24
;20200242.0;20212.0;AM;RD 355-D-FISI-21
;20200242.0;20220.0;AM;RD 531-D-FISI-22
;20200242.0;20251.0;AM;RD 134-D-FISI-25
;20200242.0;20250.0;AM;RD 259-D-FISI-25
;20200242.0;20251.0;TO;RD 452-D-FISI-25
;20200242.0;20242.0;TO;RD 771-D-FISI-24
;20200242.0;20240.0;TO;RD 796-D-FISI-24
;20200242.0;20251.0;AM;RD 270-D-FISI-25
;20200242.0;20202.0;AM;RD 277-D-FISI-20
;20200242.0;20220.0;TO;RD 219-D-FISI-22
;20200242.0;20192.0;AM;RD 504-D-FISI-19
;20200242.0;20211.0;AM;RD 642-D-FISI-21
;20200242.0;20250.0;TO;RD 411-D-FISI-25
;20200242.0;20250.0;TO;RD 172-D-FISI-25
;20200242.0;20250.0;AM;RD 611-D-FISI-25
;20200242.0;20201.0;AM;RD 214-D-FISI-20
;20200242.0;20222.0;TO;RD 516-D-FISI-22
;20200242.0;20251.0;TO;RD 691-D-FISI-25
;20200242.0;20191.0;AM;RD 404-D-FISI-19
;20200243.0;20201.0;AM;RD 685-D-FISI-20
;20200243.0;20211.0;TO;RD 355-D-FISI-21
;20200243.0;20232.0;TO;RD 162-D-FISI-23
;20200243.0;20250.0;AM;RD 265-D-FISI-25
;20200243.0;20222.0;TO;RD 537-D-FISI-22
;20200243.0;20231.0;TO;RD 740-D-FISI-23
;20200243.0;20191.0;AM;RD 617-D-FISI-19
;20200243.0;20191.0;AM;RD 565-D-FISI-19
;20200243.0;20191.0;TO;RD 674-D-FISI-19
;20200243.0;20222.0;TO;RD 762-D-FISI-22
;20200243.0;20251.0;TO;RD 158-D-FISI-25
;20200243.0;20241.0;TO;RD 308-D-FISI-24
;20200243.0;20230.0;AM;RD 116-D-FISI-23
;20200243.0;20212.0;TO;RD 251-D-FISI-21
;20200243.0;20192.0;TO;RD 427-D-FISI-19
;20200243.0;20221.0;AM;RD 115-D-FISI-22
;20200243.0;20200.0;AM;RD 547-D-FISI-20
;20200243.0;20251.0;TO;RD 232-D-FISI-25
;20200243.0;20192.0;TO;RD 231-D-FISI-19
;20200243.0;20242.0;TO;RD 298-D-FISI-24
;20200243.0;20221.0;TO;RD 267-D-FISI-22
;20200243.0;20230.0;TO;RD 441-D-FISI-23
;20200243.0;20222.0;TO;RD 370-D-FISI-22
;20200243.0;20250.0;TO;RD 360-D-FISI-25
;20200243.0;20211.0;TO;RD 468-D-FISI-21
;20200243.0;20240.0;TO;RD 159-D-FISI-24
;20200243.0;20220.0;TO;RD 791-D-FISI-22
;20200243.0;20231.0;AM;RD 237-D-FISI-23
;20200243.0;20251.0;TO;RD 791-D-FISI-25
;20200243.0;20202.0;AM;RD 545-D-FISI-20
;20200243.0;20241.0;AM;RD 744-D-FISI-24
;20200243.0;20251.0;TO;RD 510-D-FISI-25
;20200243.0;20242.0;AM;RD 568-D-FISI-24
;20200243.0;20222.0;TO;RD 283-D-FISI-22
;20200243.0;20220.0;TO;RD 409-D-FISI-22
;20200243.0;20190.0;AM;RD 221-D-FISI-19
;20200243.0;20251.0;TO;RD 178-D-FISI-25
;20200243.0;20222.0;AM;RD 422-D-FISI-22
;20200243.0;20200.0;TO;RD 748-D-FISI-20
;20200243.0;20232.0;AM;RD 586-D-FISI-23
;20200243.0;20220.0;AM;RD 469-D-FISI-22
;20200243.0;20210.0;AM;RD 559-D-FISI-21
;20200243.0;20250.0;AM;RD 604-D-FISI-25
;20200243.0;20231.0;AM;RD 510-D-FISI-23
;20200244.0;20201.0;TO;RD 351-D-FISI-20
;20200244.0;20231.0;TO;RD 413-D-FISI-23
;20200244.0;20191.0;AM;RD 239-D-FISI-19
;20200244.0;20241.0;AM;RD 360-D-FISI-24
;20200244.0;20242.0;AM;RD 770-D-FISI-24
;20200244.0;20191.0;AM;RD 500-D-FISI-19
;20200244.0;20241.0;TO;RD 769-D-FISI-24
;20200244.0;20250.0;TO;RD 311-D-FISI-25
;20200244.0;20212.0;AM;RD 646-D-FISI-21
;20200244.0;20211.0;TO;RD 420-D-FISI-21
;20200244.0;20192.0;AM;RD 334-D-FISI-19
;20200244.0;20241.0;AM;RD 439-D-FISI-24
;20200244.0;20191.0;TO;RD 677-D-FISI-19
;20200244.0;20231.0;AM;RD 441-D-FISI-23
;20200244.0;20232.0;TO;RD 752-D-FISI-23
;20200244.0;20202.0;TO;RD 732-D-FISI-20
;20200244.0;20200.0;TO;RD 549-D-FISI-20
;20200244.0;20250.0;AM;RD 703-D-FISI-25
;20200244.0;20250.0;AM;RD 771-D-FISI-25
;20200244.0;20212.0;AM;RD 591-D-FISI-21
;20200244.0;20242.0;AM;RD 442-D-FISI-24
;20200244.0;20250.0;TO;RD 436-D-FISI-25
;20200244.0;20231.0;AM;RD 744-D-FISI-23
;20200244.0;20211.0;AM;RD 521-D-FISI-21
;20200244.0;20221.0;AM;RD 132-D-FISI-22
;20200244.0;20242.0;TO;RD 592-D-FISI-24
;20200244.0;20192.0;TO;RD 713-D-FISI-19
;20200244.0;20212.0;AM;RD 731-D-FISI-21
;20200244.0;20222.0;AM;RD 680-D-FISI-22
;20200244.0;20232.0;TO;RD 584-D-FISI-23
;20200244.0;20250.0;AM;RD 496-D-FISI-25
;20200244.0;20250.0;TO;RD 648-D-FISI-25
;20200244.0;20202.0;TO;RD 440-D-FISI-20
;20200244.0;20251.0;TO;RD 449-D-FISI-25
;20200244.0;20201.0;AM;RD 707-D-FISI-20
;20200244.0;20242.0;AM;RD 616-D-FISI-24
;20200244.0;20251.0;AM;RD 389-D-FISI-25
;20200246.0;20191.0;TO;RD 391-D-FISI-19
;20200246.0;20242.0;TO;RD 193-D-FISI-24
;20200246.0;20210.0;TO;RD 358-D-FISI-21
;20200246.0;20211.0;AM;RD 361-D-FISI-21
;20200246.0;20200.0;AM;RD 136-D-FISI-20
;20200246.0;20242.0;AM;RD 521-D-FISI-24
;20200246.0;20232.0;TO;RD 729-D-FISI-23
;20200246.0;20251.0;AM;RD 314-D-FISI-25
;20200246.0;20250.0;TO;RD 516-D-FISI-25
;20200246.0;20202.0;TO;RD 212-D-FISI-20
;20200246.0;20232.0;AM;RD 444-D-FISI-23
;20200246.0;20250.0;TO;RD 111-D-FISI-25
;20200246.0;20201.0;TO;RD 278-D-FISI-20
;20200246.0;20241.0;AM;RD 581-D-FISI-24
;20200246.0;20241.0;TO;RD 746-D-FISI-24
;20200246.0;20201.0;TO;RD 384-D-FISI-20
;20200246.0;20251.0;TO;RD 331-D-FISI-25
;20200246.0;20212.0;AM;RD 224-D-FISI-21
;20200246.0;20190.0;TO;RD 321-D-FISI-19
;20200246.0;20250.0;AM;RD 423-D-FISI-25
;20200246.0;20212.0;TO;RD 547-D-FISI-21
;20200246.0;20190.0;AM;RD 490-D-FISI-19
;20200246.0;20251.0;AM;RD 343-D-FISI-25
;20200246.0;20240.0;AM;RD 649-D-FISI-24
;20200246.0;20211.0;AM;RD 784-D-FISI-21
;20200246.0;20242.0;AM;RD 734-D-FISI-24
;20200246.0;20231.0;AM;RD 232-D-FISI-23
;20200246.0;20232.0;TO;RD 148-D-FISI-23
;20200246.0;20251.0;TO;RD 325-D-FISI-25
;20200246.0;20241.0;AM;RD 527-D-FISI-24
;20200246.0;20230.0;TO;RD 215-D-FISI-23
;20200246.0;20240.0;TO;RD 111-D-FISI-24
;20200246.0;20211.0;TO;RD 733-D-FISI-21
;20200246.0;20231.0;AM;RD 493-D-FISI-23
;20200247.0;20251.0;AM;RD 344-D-FISI-25
;20200247.0;20212.0;TO;RD 497-D-FISI-21
;20200247.0;20190.0;AM;RD 711-D-FISI-19
;20200247.0;20241.0;AM;RD 629-D-FISI-24
;20200247.0;20242.0;TO;RD 338-D-FISI-24
;20200247.0;20231.0;AM;RD 676-D-FISI-23
;20200247.0;20192.0;AM;RD 442-D-FISI-19
;20200247.0;20250.0;AM;RD 683-D-FISI-25
;20200247.0;20241.0;TO;RD 279-D-FISI-24
;20200247.0;20210.0;TO;RD 703-D-FISI-21
;20200247.0;20200.0;TO;RD 698-D-FISI-20
;20200247.0;20251.0;AM;RD 287-D-FISI-25
;20200247.0;20242.0;AM;RD 486-D-FISI-24
;20200247.0;20201.0;TO;RD 423-D-FISI-20
;20200247.0;20192.0;TO;RD 775-D-FISI-19
;20200247.0;20220.0;AM;RD 154-D-FISI-22
;20200247.0;20222.0;TO;RD 696-D-FISI-22
;20200247.0;20202.0;TO;RD 510-D-FISI-20
;20200247.0;20211.0;AM;RD 729-D-FISI-21
;20200247.0;20231.0;TO;RD 450-D-FISI-23
;20200247.0;20242.0;AM;RD 255-D-FISI-24
;20200247.0;20230.0;AM;RD 494-D-FISI-23
;20200247.0;20251.0;TO;RD 606-D-FISI-25
;20200247.0;20200.0;TO;RD 652-D-FISI-20
;20200247.0;20250.0;AM;RD 466-D-FISI-25
;20200247.0;20190.0;TO;RD 740-D-FISI-19
;20200249.0;20202.0;TO;RD 442-D-FISI-20
;20200249.0;20251.0;AM;RD 107-D-FISI-25
;20200249.0;20201.0;AM;RD 240-D-FISI-20
;20200249.0;20191.0;AM;RD 683-D-FISI-19
;20200249.0;20190.0;AM;RD 136-D-FISI-19
;20200249.0;20242.0;TO;RD 716-D-FISI-24
;20200249.0;20220.0;AM;RD 742-D-FISI-22
;20200249.0;20242.0;AM;RD 334-D-FISI-24
;20200249.0;20242.0;AM;RD 638-D-FISI-24
;20200249.0;20220.0;TO;RD 719-D-FISI-22
;20200249.0;20212.0;TO;RD 389-D-FISI-21
;20200249.0;20210.0;AM;RD 683-D-FISI-21
;20200249.0;20191.0;AM;RD 226-D-FISI-19
;20200249.0;20190.0;AM;RD 680-D-FISI-19
;20200249.0;20231.0;AM;RD 629-D-FISI-23
;20200249.0;20210.0;TO;RD 125-D-FISI-21
;20200249.0;20210.0;TO;RD 757-D-FISI-21
;20200249.0;20210.0;AM;RD 124-D-FISI-21
;20200249.0;20221.0;AM;RD 456-D-FISI-22
;20200249.0;20202.0;TO;RD 140-D-FISI-20
;20200249.0;20202.0;AM;RD 270-D-FISI-20
;20200249.0;20200.0;AM;RD 550-D-FISI-20
;20200249.0;20231.0;AM;RD 448-D-FISI-23
;20200249.0;20201.0;TO;RD 544-D-FISI-20
;20200249.0;20250.0;TO;RD 481-D-FISI-25
;20200249.0;20251.0;AM;RD 390-D-FISI-25
;20200249.0;20220.0;TO;RD 283-D-FISI-22
;20200249.0;20241.0;TO;RD 408-D-FISI-24
;20200249.0;20201.0;AM;RD 415-D-FISI-20
;20200249.0;20242.0;AM;RD 503-D-FISI-24
;20200249.0;20201.0;TO;RD 541-D-FISI-20
;20200249.0;20222.0;TO;RD 494-D-FISI-22
;20200249.0;20221.0;AM;RD 359-D-FISI-22
;20200249.0;20202.0;AM;RD 637-D-FISI-20
;20200249.0;20222.0;AM;RD 599-D-FISI-22
;20200249.0;20221.0;AM;RD 526-D-FISI-22
;20200249.0;20210.0;AM;RD 405-D-FISI-21
;20200249.0;20232.0;AM;RD 427-D-FISI-23
;20200249.0;20240.0;AM;RD 703-D-FISI-24
;20200249.0;20232.0;AM;RD 780-D-FISI-23
;20200249.0;20250.0;AM;RD 108-D-FISI-25
;20200249.0;20222.0;TO;RD 256-D-FISI-22
;20200249.0;20232.0;AM;RD 280-D-FISI-23
;20200249.0;20250.0;AM;RD 622-D-FISI-25
;20200249.0;20241.0;AM;RD 199-D-FISI-24
;20200249.0;20191.0;AM;RD 749-D-FISI-19
;20200250.0;20202.0;TO;RD 353-D-FISI-20
;20200250.0;20221.0;AM;RD 226-D-FISI-22
;20200250.0;20190.0;AM;RD 155-D-FISI-19
;20200250.0;20192.0;AM;RD 799-D-FISI-19
;20200250.0;20210.0;AM;RD 440-D-FISI-21
;20200250.0;20192.0;AM;RD 476-D-FISI-19
;20200250.0;20212.0;TO;RD 265-D-FISI-21
;20200250.0;20192.0;TO;RD 659-D-FISI-19
;20200250.0;20220.0;AM;RD 695-D-FISI-22
;20200250.0;20242.0;AM;RD 338-D-FISI-24
;20200250.0;20200.0;TO;RD 254-D-FISI-20
;20200250.0;20210.0;TO;RD 740-D-FISI-21
;20200250.0;20192.0;TO;RD 444-D-FISI-19
;20200250.0;20230.0;AM;RD 264-D-FISI-23
;20200250.0;20242.0;TO;RD 735-D-FISI-24
;20200250.0;20192.0;AM;RD 418-D-FISI-19
;20200250.0;20191.0;AM;RD 735-D-FISI-19
;20200250.0;20231.0;TO;RD 765-D-FISI-23
;20200250.0;20210.0;AM;RD 477-D-FISI-21
;20200250.0;20202.0;TO;RD 578-D-FISI-20
;20200250.0;20191.0;TO;RD 491-D-FISI-19
;20200250.0;20220.0;TO;RD 300-D-FISI-22
;20200250.0;20230.0;TO;RD 332-D-FISI-23
;20200250.0;20202.0;TO;RD 627-D-FISI-20
;20200250.0;20242.0;TO;RD 707-D-FISI-24
;20200250.0;20232.0;AM;RD 337-D-FISI-23
;20200250.0;20220.0;AM;RD 731-D-FISI-22
;20200250.0;20222.0;TO;RD 637-D-FISI-22
;20200250.0;20220.0;TO;RD 398-D-FISI-22
;20200250.0;20241.0;AM;RD 310-D-FISI-24
;20200250.0;20190.0;AM;RD 441-D-FISI-19
;20200250.0;20251.0;TO;RD 773-D-FISI-25
;20200250.0;20220.0;AM;RD 582-D-FISI-22
;20200250.0;20221.0;AM;RD 374-D-FISI-22
;20200250.0;20242.0;AM;RD 785-D-FISI-24
;20200250.0;20190.0;AM;RD 365-D-FISI-19
;20200250.0;20242.0;AM;RD 214-D-FISI-24
;20200250.0;20212.0;AM;RD 561-D-FISI-21
;20200250.0;20251.0;AM;RD 301-D-FISI-25
;20200250.0;20242.0;TO;RD 245-D-FISI-24
;20200252.0;20202.0;TO;RD 461-D-FISI-20
;20200252.0;20221.0;AM;RD 270-D-FISI-22
;20200252.0;20240.0;TO;RD 121-D-FISI-24
;20200252.0;20240.0;AM;RD 447-D-FISI-24
;20200252.0;20221.0;AM;RD 586-D-FISI-22
;20200252.0;20212.0;TO;RD 684-D-FISI-21
;20200252.0;20220.0;TO;RD 395-D-FISI-22
;20200252.0;20200.0;AM;RD 126-D-FISI-20
;20200252.0;20221.0;TO;RD 351-D-FISI-22
;20200252.0;20212.0;AM;RD 766-D-FISI-21
;20200252.0;20242.0;TO;RD 755-D-FISI-24
;20200252.0;20211.0;AM;RD 693-D-FISI-21
;20200252.0;20242.0;TO;RD 639-D-FISI-24
;20200252.0;20241.0;TO;RD 441-D-FISI-24
;20200252.0;20201.0;AM;RD 694-D-FISI-20
;20200252.0;20241.0;TO;RD 397-D-FISI-24
;20200252.0;20190.0;TO;RD 495-D-FISI-19
;20200252.0;20251.0;TO;RD 232-D-FISI-25
;20200252.0;20221.0;AM;RD 186-D-FISI-22
;20200252.0;20240.0;AM;RD 105-D-FISI-24
;20200252.0;20251.0;TO;RD 639-D-FISI-25
;20200252.0;20210.0;TO;RD 761-D-FISI-21
;20200252.0;20241.0;AM;RD 182-D-FISI-24
;20200252.0;20241.0;AM;RD 652-D-FISI-24
;20200252.0;20251.0;TO;RD 255-D-FISI-25
;20200252.0;20190.0;TO;RD 497-D-FISI-19
;20200252.0;20241.0;AM;RD 493-D-FISI-24
;20200252.0;20250.0;AM;RD 286-D-FISI-25
;20200252.0;20230.0;AM;RD 203-D-FISI-23
;20200252.0;20250.0;TO;RD 537-D-FISI-25
;20200252.0;20221.0;TO;RD 236-D-FISI-22
;20200252.0;20242.0;AM;RD 711-D-FISI-24
;20200252.0;20201.0;AM;RD 134-D-FISI-20
;20200252.0;20192.0;AM;RD 618-D-FISI-19
;20200252.0;20221.0;TO;RD 368-D-FISI-22
;20200252.0;20241.0;TO;RD 482-D-FISI-24
;20200252.0;20202.0;AM;RD 790-D-FISI-20
;20200252.0;20231.0;AM;RD 523-D-FISI-23
;20200252.0;20210.0;TO;RD 561-D-FISI-21
;20200253.0;20201.0;TO;RD 747-D-FISI-20
;20200253.0;20202.0;AM;RD 639-D-FISI-20
;20200253.0;20251.0;TO;RD 592-D-FISI-25
;20200253.0;20232.0;TO;RD 762-D-FISI-23
;20200253.0;20210.0;AM;RD 418-D-FISI-21
;20200253.0;20241.0;AM;RD 787-D-FISI-24
;20200253.0;20250.0;AM;RD 471-D-FISI-25
;20200253.0;20241.0;AM;RD 730-D-FISI-24
;20200253.0;20241.0;AM;RD 215-D-FISI-24
;20200253.0;20221.0;TO;RD 335-D-FISI-22
;20200253.0;20211.0;AM;RD 777-D-FISI-21
;20200253.0;20242.0;TO;RD 682-D-FISI-24
;20200253.0;20230.0;AM;RD 505-D-FISI-23
;20200253.0;20251.0;TO;RD 225-D-FISI-25
;20200253.0;20250.0;AM;RD 614-D-FISI-25
;20200253.0;20211.0;AM;RD 776-D-FISI-21
;20200253.0;20250.0;TO;RD 298-D-FISI-25
;20200253.0;20241.0;TO;RD 460-D-FISI-24
;20200253.0;20251.0;AM;RD 601-D-FISI-25
;20200253.0;20250.0;TO;RD 356-D-FISI-25
;20200253.0;20201.0;AM;RD 160-D-FISI-20
;20200253.0;20250.0;AM;RD 121-D-FISI-25
;20200253.0;20240.0;AM;RD 118-D-FISI-24
;20200253.0;20202.0;AM;RD 272-D-FISI-20
;20200253.0;20192.0;TO;RD 485-D-FISI-19
;20200253.0;20250.0;AM;RD 229-D-FISI-25
;20200253.0;20200.0;AM;RD 264-D-FISI-20
;20200253.0;20242.0;AM;RD 468-D-FISI-24
;20200253.0;20230.0;TO;RD 200-D-FISI-23
;20200253.0;20250.0;TO;RD 314-D-FISI-25
;20200253.0;20251.0;AM;RD 265-D-FISI-25
;20200253.0;20200.0;AM;RD 108-D-FISI-20
;20200253.0;20190.0;AM;RD 111-D-FISI-19
;20200253.0;20232.0;AM;RD 796-D-FISI-23
;20200253.0;20242.0;TO;RD 166-D-FISI-24
;20200254.0;20191.0;TO;RD 629-D-FISI-19
;20200254.0;20212.0;TO;RD 127-D-FISI-21
;20200254.0;20231.0;AM;RD 583-D-FISI-23
;20200254.0;20191.0;AM;RD 783-D-FISI-19
;20200254.0;20222.0;AM;RD 123-D-FISI-22
;20200254.0;20240.0;AM;RD 394-D-FISI-24
;20200254.0;20211.0;AM;RD 430-D-FISI-21
;20200254.0;20230.0;TO;RD 376-D-FISI-23
;20200254.0;20241.0;TO;RD 287-D-FISI-24
;20200254.0;20242.0;AM;RD 231-D-FISI-24
;20200254.0;20192.0;TO;RD 458-D-FISI-19
;20200254.0;20212.0;TO;RD 735-D-FISI-21
;20200254.0;20230.0;TO;RD 797-D-FISI-23
;20200254.0;20191.0;AM;RD 515-D-FISI-19
;20200254.0;20251.0;AM;RD 606-D-FISI-25
;20200254.0;20200.0;TO;RD 458-D-FISI-20
;20200254.0;20250.0;AM;RD 750-D-FISI-25
;20200254.0;20212.0;TO;RD 353-D-FISI-21
;20200254.0;20222.0;TO;RD 182-D-FISI-22
;20200254.0;20250.0;TO;RD 605-D-FISI-25
;20200254.0;20230.0;AM;RD 173-D-FISI-23
;20200254.0;20220.0;TO;RD 256-D-FISI-22
;20200254.0;20211.0;AM;RD 375-D-FISI-21
;20200254.0;20190.0;TO;RD 723-D-FISI-19
;20200254.0;20232.0;AM;RD 194-D-FISI-23
;20200254.0;20241.0;TO;RD 178-D-FISI-24
;20200254.0;20200.0;TO;RD 371-D-FISI-20
;20200254.0;20231.0;TO;RD 591-D-FISI-23
;20200254.0;20242.0;AM;RD 692-D-FISI-24
;20200254.0;20250.0;AM;RD 340-D-FISI-25
;20200254.0;20240.0;AM;RD 609-D-FISI-24
;20200254.0;20231.0;AM;RD 337-D-FISI-23
;20200254.0;20221.0;TO;RD 431-D-FISI-22
;20200254.0;20211.0;TO;RD 671-D-FISI-21
;20200254.0;20241.0;TO;RD 721-D-FISI-24
;20200254.0;20201.0;AM;RD 389-D-FISI-20
;20200254.0;20190.0;AM;RD 331-D-FISI-19
;20200254.0;20190.0;AM;RD 193-D-FISI-19
;20200254.0;20250.0;TO;RD 758-D-FISI-25
;20200254.0;20222.0;TO;RD 522-D-FISI-22
;20200254.0;20241.0;TO;RD 480-D-FISI-24
