cod_escuela;cod_semestre;cod_alumno;cod_plan;cod_asignatura;num_rep
1;20202;14200063;2014  ;2010901 ;1
1;20202;14200063;2014  ;2011004 ;1
1;20202;14200064;2014  ;2010901 ;1
1;20202;14200081;2014  ;2011001 ;1
1;20202;14200085;2014  ;2010705 ;1
1;20202;14200086;2014  ;2010906 ;1
1;20202;14200086;2014  ;2010802 ;2
1;20202;14200087;2014  ;2010707 ;1
1;20202;14200087;2014  ;2010601 ;1
1;20202;14200087;2014  ;2010605 ;1
1;20202;14200089;2014  ;2011115 ;1
1;20202;14200089;2014  ;2010303 ;2
1;20202;14200089;2014  ;2010402 ;2
1;20202;14200089;2014  ;2010406 ;2
1;20202;14200089;2014  ;2010601 ;2
1;20202;14200089;2014  ;2010603 ;2
1;20202;14200089;2014  ;2010503 ;1
1;20202;14200091;2014  ;2010302 ;9
1;20202;14200091;2014  ;2010405 ;2
1;20202;14200094;2014  ;2010505 ;2
1;20202;14200094;2014  ;2010404 ;1
1;20202;14200101;2014  ;2011001 ;1
1;20202;14200108;2014  ;2011110 ;1
1;20202;14200108;2014  ;2011002 ;1
1;20202;14200108;2014  ;2010802 ;1
1;20202;14200109;2014  ;2010303 ;1
1;20202;14200109;2014  ;2010304 ;1
1;20202;14200109;2014  ;2010405 ;1
1;20202;14200109;2014  ;2010503 ;1
1;20202;14200111;2014  ;2010703 ;1
1;20202;14200111;2014  ;2011115 ;1
1;20202;14200111;2014  ;2010707 ;1
1;20202;14200114;2014  ;2010905 ;1
1;20202;14200114;2014  ;2010902 ;1
1;20202;14200115;2014  ;2010603 ;1
1;20202;14200115;2014  ;2010305 ;1
1;20202;14200115;2014  ;2010303 ;2
1;20202;14200115;2014  ;2010503 ;2
1;20202;14200115;2014  ;2010501 ;2
1;20202;14200115;2014  ;2010302 ;3
1;20202;14200119;2014  ;2011004 ;1
1;20202;14200119;2014  ;2011001 ;1
1;20202;14200122;2014  ;2011001 ;1
1;20202;14200128;2014  ;2010402 ;2
1;20202;14200129;2014  ;2011001 ;2
1;20202;14200132;2014  ;2010606 ;1
1;20202;14200132;2014  ;2011005 ;1
1;20202;14200132;2014  ;2010505 ;1
1;20202;14200137;2014  ;2010805 ;2
1;20202;14200137;2014  ;2010601 ;3
1;20202;14200137;2014  ;2010704 ;1
1;20202;14200137;2014  ;2010802 ;1
1;20202;14200140;2014  ;2011001 ;1
1;20202;14200140;2014  ;2011110 ;1
1;20202;14200146;2014  ;2010702 ;2
1;20202;14200146;2014  ;2011103 ;1
1;20202;14200148;2014  ;2010601 ;1
1;20202;14200148;2014  ;2011115 ;1
1;20202;14200148;2014  ;2010804 ;1
1;20202;14200148;2014  ;2010903 ;1
1;20202;14200148;2014  ;2010801 ;2
1;20202;14200159;2014  ;2010804 ;1
1;20202;14200159;2014  ;2011116 ;1
1;20202;14200160;2014  ;2010901 ;1
1;20202;14200160;2014  ;2011003 ;1
1;20202;14200161;2014  ;2011001 ;2
1;20202;14200161;2014  ;2011102 ;1
1;20202;14200162;2014  ;2010707 ;1
1;20202;14200164;2014  ;2010707 ;1
1;20202;14200164;2014  ;2010804 ;1
1;20202;14200169;2014  ;2010802 ;2
1;20202;15200002;2014  ;2010802 ;1
1;20202;15200005;2014  ;2011115 ;1
1;20202;15200006;2014  ;2010602 ;1
1;20202;15200006;2014  ;2010501 ;2
1;20202;15200006;2014  ;2010405 ;2
1;20202;15200006;2014  ;2010503 ;2
1;20202;15200009;2014  ;2011001 ;1
1;20202;15200021;2014  ;2010901 ;1
1;20202;15200022;2014  ;2010607 ;1
1;20202;15200033;2014  ;2010802 ;1
1;20202;15200034;2014  ;2011116 ;1
1;20202;15200034;2014  ;2010805 ;1
1;20202;15200040;2014  ;2010305 ;1
1;20202;15200040;2014  ;2010402 ;1
1;20202;15200040;2014  ;2011113 ;1
1;20202;15200040;2014  ;2010204 ;4
1;20202;15200046;2014  ;2010706 ;1
1;20202;15200046;2014  ;2010802 ;1
1;20202;15200048;2014  ;2010606 ;1
1;20202;15200049;2014  ;2011120 ;1
1;20202;15200056;2014  ;2010802 ;1
1;20202;15200057;2014  ;2010405 ;1
1;20202;15200057;2014  ;2010603 ;1
1;20202;15200101;2014  ;2010405 ;2
1;20202;15200101;2014  ;2010707 ;1
1;20202;15200102;2014  ;2010707 ;1
1;20202;15200103;2014  ;2011110 ;1
1;20202;15200103;2014  ;2010706 ;2
1;20202;15200106;2014  ;2011110 ;1
1;20202;15200111;2014  ;2010707 ;1
1;20202;15200112;2014  ;2010802 ;1
1;20202;15200114;2014  ;2010707 ;1
1;20202;15200115;2014  ;2010306 ;1
1;20202;15200115;2014  ;2010201 ;2
1;20202;15200115;2014  ;2010204 ;4
1;20202;15200115;2014  ;2010203 ;4
1;20202;15200115;2014  ;2010305 ;2
1;20202;15200119;2014  ;2010205 ;1
1;20202;15200119;2014  ;2010106 ;2
1;20202;15200121;2014  ;2010707 ;1
1;20202;15200126;2014  ;2010205 ;1
1;20202;15200126;2014  ;2010206 ;1
1;20202;15200126;2014  ;2010204 ;2
1;20202;15200126;2014  ;2010402 ;1
1;20202;15200126;2014  ;2010207 ;1
1;20202;15200128;2014  ;2010505 ;2
1;20202;15200128;2014  ;2011115 ;1
1;20202;15200132;2014  ;2010702 ;1
1;20202;15200133;2014  ;2010707 ;1
1;20202;15200137;2014  ;2010707 ;3
1;20202;15200138;2014  ;2010901 ;2
1;20202;15200140;2014  ;2010802 ;1
1;20202;15200141;2014  ;2010703 ;1
1;20202;15200141;2014  ;2011115 ;1
1;20202;15200141;2014  ;2010707 ;1
1;20202;15200146;2014  ;2010707 ;1
1;20202;15200147;2014  ;2011001 ;1
1;20202;15200147;2014  ;2011103 ;1
1;20202;15200148;2014  ;2010401 ;1
1;20202;15200148;2014  ;2010205 ;3
1;20202;15200148;2014  ;2010302 ;1
1;20202;15200148;2014  ;2010405 ;1
1;20202;15200148;2014  ;2010204 ;6
1;20202;15200149;2014  ;2011115 ;1
1;20202;15200149;2014  ;2010904 ;1
1;20202;15200152;2014  ;2010201 ;1
1;20202;15200153;2014  ;2011110 ;2
1;20202;15200153;2014  ;2010901 ;2
1;20202;15200161;2014  ;2011003 ;1
1;20202;15200161;2014  ;2011103 ;1
1;20202;15200170;2014  ;2011115 ;1
1;20202;15200170;2014  ;2010405 ;1
1;20202;15200170;2014  ;2010502 ;2
1;20202;15200174;2014  ;2010905 ;1
1;20202;15200176;2014  ;2010302 ;6
1;20202;15200176;2014  ;2010405 ;1
1;20202;15200176;2014  ;2010304 ;6
1;20202;15200176;2014  ;2010406 ;2
1;20202;15200176;2014  ;2010303 ;3
1;20202;15200184;2014  ;2011106 ;1
1;20202;15200188;2014  ;2010607 ;1
1;20202;15200190;2014  ;2010707 ;1
1;20202;15200191;2009  ;206009  ;1
1;20202;15200191;2009  ;205001  ;2
1;20202;15200191;2009  ;201206  ;1
1;20202;16170263;2014  ;2010606 ;1
1;20202;16200001;2014  ;2010707 ;1
1;20202;16200006;2014  ;2010707 ;1
1;20202;16200014;2014  ;2010802 ;1
1;20202;16200016;2014  ;2010303 ;1
1;20202;16200016;2014  ;2010302 ;3
1;20202;16200017;2014  ;2010703 ;1
1;20202;16200017;2014  ;2011115 ;1
1;20202;16200020;2014  ;2010901 ;1
1;20202;16200024;2014  ;2010505 ;2
1;20202;16200024;2014  ;2010603 ;1
1;20202;16200024;2014  ;2010606 ;1
1;20202;16200026;2014  ;2011103 ;1
1;20202;16200026;2014  ;2010802 ;2
1;20202;16200035;2014  ;2010902 ;1
1;20202;16200035;2014  ;2010605 ;1
1;20202;16200037;2014  ;2011115 ;2
1;20202;16200037;2014  ;2010804 ;1
1;20202;16200037;2014  ;2010602 ;1
1;20202;16200037;2014  ;2010505 ;1
1;20202;16200037;2014  ;2010504 ;1
1;20202;16200037;2014  ;2010506 ;1
1;20202;16200043;2014  ;2010802 ;1
1;20202;16200047;2014  ;2011115 ;1
1;20202;16200048;2014  ;2010906 ;1
1;20202;16200048;2014  ;2010802 ;1
1;20202;16200049;2014  ;2010707 ;2
1;20202;16200050;2014  ;2010501 ;1
1;20202;16200050;2014  ;2010807 ;1
1;20202;16200050;2014  ;2010602 ;1
1;20202;16200050;2014  ;2010707 ;1
1;20202;16200050;2014  ;2011110 ;1
1;20202;16200050;2014  ;2010701 ;1
1;20202;16200050;2014  ;2010603 ;1
1;20202;16200050;2014  ;2010507 ;1
1;20202;16200100;2014  ;2011115 ;1
1;20202;16200102;2014  ;2010707 ;1
1;20202;16200104;2014  ;2011105 ;1
1;20202;16200105;2014  ;2011113 ;1
1;20202;16200105;2014  ;2010303 ;1
1;20202;16200105;2014  ;2010405 ;1
1;20202;16200106;2014  ;2010206 ;2
1;20202;16200106;2014  ;2010205 ;2
1;20202;16200106;2014  ;2010204 ;4
1;20202;16200107;2014  ;2010601 ;1
1;20202;16200113;2014  ;2010505 ;2
1;20202;16200113;2014  ;2010503 ;2
1;20202;16200113;2014  ;2010502 ;3
1;20202;16200113;2014  ;2010506 ;3
1;20202;16200113;2014  ;2010405 ;3
1;20202;16200115;2014  ;2010605 ;1
1;20202;16200115;2014  ;2010506 ;2
1;20202;16200118;2014  ;2010507 ;2
1;20202;16200119;2014  ;2011103 ;1
1;20202;16200119;2014  ;2010802 ;1
1;20202;16200120;2014  ;2010401 ;2
1;20202;16200120;2014  ;2010402 ;4
1;20202;16200120;2014  ;2010405 ;2
1;20202;16200120;2014  ;2010403 ;2
1;20202;16200121;2014  ;2010302 ;2
1;20202;16200121;2014  ;2010206 ;2
1;20202;16200121;2014  ;2010204 ;5
1;20202;16200121;2014  ;2010205 ;2
1;20202;16200122;2014  ;2010502 ;1
1;20202;16200122;2014  ;2010703 ;1
1;20202;16200122;2014  ;2010504 ;1
1;20202;16200122;2014  ;2010706 ;1
1;20202;16200122;2014  ;2010605 ;2
1;20202;16200123;2014  ;2010303 ;1
1;20202;16200125;2014  ;2010607 ;1
1;20202;16200125;2014  ;2011116 ;1
1;20202;16200128;2014  ;2010506 ;2
1;20202;16200128;2014  ;2010505 ;2
1;20202;16200128;2014  ;2010603 ;1
1;20202;16200128;2014  ;2010501 ;1
1;20202;16200129;2014  ;2010805 ;2
1;20202;16200129;2014  ;2010802 ;2
1;20202;16200129;2014  ;2010806 ;2
1;20202;16200131;2014  ;2010707 ;1
1;20202;16200133;2014  ;2010707 ;1
1;20202;16200134;2014  ;2010705 ;1
1;20202;16200134;2014  ;2010707 ;2
1;20202;16200134;2014  ;2010703 ;1
1;20202;16200134;2014  ;2010706 ;1
1;20202;16200134;2014  ;2010605 ;1
1;20202;16200135;2014  ;2010707 ;1
1;20202;16200136;2014  ;2010703 ;1
1;20202;16200136;2014  ;2010506 ;1
1;20202;16200139;2014  ;2010403 ;1
1;20202;16200139;2014  ;2011113 ;1
1;20202;16200139;2014  ;2010302 ;3
1;20202;16200139;2014  ;2010303 ;1
1;20202;16200140;2014  ;2010802 ;1
1;20202;16200142;2014  ;2010706 ;1
1;20202;16200143;2014  ;2010707 ;1
1;20202;16200148;2014  ;2010707 ;1
1;20202;16200149;2014  ;2010401 ;1
1;20202;16200149;2014  ;2011115 ;1
1;20202;16200149;2014  ;2010302 ;1
1;20202;16200150;2014  ;2010706 ;1
1;20202;16200150;2014  ;2010707 ;1
1;20202;16200150;2014  ;2010704 ;2
1;20202;16200151;2014  ;2011113 ;1
1;20202;16200154;2014  ;2010802 ;1
1;20202;16200158;2014  ;2010607 ;2
1;20202;16200159;2014  ;2010302 ;4
1;20202;16200159;2014  ;2010401 ;1
1;20202;16200163;2014  ;2010606 ;2
1;20202;16200163;2014  ;2010603 ;1
1;20202;16200163;2014  ;2011115 ;1
1;20202;16200164;2014  ;2011120 ;1
1;20202;16200164;2014  ;2010302 ;1
1;20202;16200164;2014  ;2010501 ;1
1;20202;16200164;2014  ;2010304 ;1
1;20202;16200170;2014  ;2010604 ;2
1;20202;16200170;2014  ;2010504 ;3
1;20202;16200170;2014  ;2010605 ;2
1;20202;16200170;2014  ;2010706 ;1
1;20202;16200173;2014  ;2010707 ;1
1;20202;16200174;2014  ;2010402 ;2
1;20202;16200174;2014  ;2010607 ;1
1;20202;16200174;2014  ;2011115 ;1
1;20202;16200176;2014  ;2010601 ;1
1;20202;16200176;2014  ;2010405 ;4
1;20202;16200176;2014  ;2010603 ;2
1;20202;16200176;2014  ;2010402 ;2
1;20202;16200177;2014  ;2010402 ;1
1;20202;16200177;2014  ;2010504 ;2
1;20202;16200177;2014  ;2011115 ;1
1;20202;16200177;2014  ;2010506 ;1
1;20202;16200180;2014  ;2010706 ;2
1;20202;16200181;2014  ;2010707 ;1
1;20202;16200183;2014  ;2010501 ;1
1;20202;16200183;2014  ;2010506 ;1
1;20202;16200183;2014  ;2010505 ;1
1;20202;16200185;2014  ;2010504 ;1
1;20202;16200187;2014  ;2010707 ;1
1;20202;16200191;2014  ;2010707 ;1
1;20202;16200192;2014  ;2010802 ;2
1;20202;16200194;2014  ;2011116 ;1
1;20202;16200198;2014  ;2010707 ;1
1;20202;16200199;2014  ;2010506 ;1
1;20202;16200199;2014  ;2010402 ;2
1;20202;16200199;2014  ;2010405 ;2
1;20202;17200003;2014  ;2010707 ;1
1;20202;17200004;2014  ;2010503 ;1
1;20202;17200004;2014  ;2010801 ;1
1;20202;17200004;2014  ;2010602 ;1
1;20202;17200004;2014  ;2010706 ;1
1;20202;17200006;2014  ;2010601 ;1
1;20202;17200006;2014  ;2010505 ;2
1;20202;17200008;2014  ;2010305 ;1
1;20202;17200011;2014  ;2010606 ;1
1;20202;17200011;2014  ;2010605 ;1
1;20202;17200013;2014  ;2010304 ;2
1;20202;17200013;2014  ;2010403 ;1
1;20202;17200013;2014  ;2010303 ;3
1;20202;17200013;2014  ;2010405 ;1
1;20202;17200013;2014  ;2010401 ;1
1;20202;17200016;2014  ;2010707 ;1
1;20202;17200017;2014  ;2010707 ;1
1;20202;17200019;2014  ;2010304 ;1
1;20202;17200019;2014  ;2010405 ;2
1;20202;17200019;2014  ;2010402 ;1
1;20202;17200019;2014  ;2010603 ;1
1;20202;17200024;2014  ;2010501 ;1
1;20202;17200024;2014  ;2010405 ;1
