cod_escuela;cod_semestre;cod_alumno;cod_plan;cod_asignatura;num_rep
1;20192;13200159;2009  ;207003  ;1
1;20192;14200137;2014  ;2010505 ;2
1;20192;13200159;2009  ;207009  ;1
1;20192;13200159;2009  ;207010  ;2
1;20192;14200137;2014  ;2010601 ;1
1;20192;16200176;2014  ;2010603 ;1
1;20192;14200137;2014  ;2010707 ;1
1;20192;15200170;2014  ;2010505 ;2
1;20192;14200137;2014  ;2010807 ;1
1;20192;15200170;2014  ;2011115 ;1
1;20192;09200176;2009  ;201101  ;2
1;20192;17200162;2014  ;2010203 ;2
1;20192;11200079;2009  ;205006  ;2
1;20192;11200080;2009  ;205001  ;1
1;20192;11200080;2009  ;205009  ;2
1;20192;09200176;2009  ;209006  ;3
1;20192;09200176;2009  ;209007  ;2
1;20192;16200177;2014  ;2010302 ;3
1;20192;17200162;2014  ;2010304 ;1
1;20192;11200079;2009  ;209007  ;2
1;20192;17200164;2014  ;2010204 ;1
1;20192;16200177;2014  ;2010501 ;2
1;20192;16200177;2014  ;2010503 ;2
1;20192;16200177;2014  ;2011115 ;1
1;20192;17200230;2014  ;2010303 ;2
1;20192;17200164;2014  ;2010401 ;1
1;20192;17200164;2014  ;2011115 ;2
1;20192;17200230;2014  ;2010304 ;2
1;20192;17200163;2014  ;2010404 ;2
1;20192;17200163;2014  ;2010405 ;1
1;20192;17200230;2014  ;2010305 ;1
1;20192;14200089;2014  ;2010303 ;1
1;20192;14200089;2014  ;2010304 ;2
1;20192;17200051;2014  ;2010204 ;2
1;20192;14200089;2014  ;2010306 ;1
1;20192;17200051;2014  ;2010205 ;1
1;20192;14200091;2014  ;2010302 ;7
1;20192;14200089;2014  ;2011115 ;1
1;20192;15200023;2014  ;2010303 ;1
1;20192;14200091;2014  ;2010303 ;7
1;20192;15200022;2014  ;2010504 ;2
1;20192;15200023;2014  ;2010405 ;2
1;20192;17200051;2014  ;2010401 ;1
1;20192;14200091;2014  ;2010405 ;2
1;20192;17200051;2014  ;2011115 ;1
1;20192;17200036;2014  ;2010302 ;2
1;20192;17200036;2014  ;2010404 ;1
1;20192;17200036;2014  ;2010405 ;1
1;20192;16200017;2014  ;2010405 ;1
1;20192;16200017;2014  ;2010504 ;2
1;20192;16200017;2014  ;2010601 ;2
1;20192;16200017;2014  ;2011115 ;1
1;20192;12200014;2009  ;209007  ;2
1;20192;14200092;2014  ;2010604 ;2
1;20192;14200092;2014  ;2010704 ;1
1;20192;14200092;2014  ;2010802 ;1
1;20192;16200178;2014  ;2010303 ;3
1;20192;17200043;2014  ;2010306 ;1
1;20192;15200126;2014  ;2010201 ;3
1;20192;16200178;2014  ;2010606 ;1
1;20192;15200126;2014  ;2010206 ;1
1;20192;15200126;2014  ;2010302 ;3
1;20192;16200021;2014  ;2010204 ;2
1;20192;17200180;2014  ;2010201 ;2
1;20192;16200021;2014  ;2010302 ;5
1;20192;13200098;2009  ;201211  ;1
1;20192;16200021;2014  ;2010401 ;2
1;20192;13200098;2009  ;207002  ;1
1;20192;13200098;2009  ;207010  ;3
1;20192;13200098;2009  ;208008  ;1
1;20192;16200021;2014  ;2010405 ;1
1;20192;13200166;2009  ;206001  ;5
1;20192;16200021;2014  ;2010503 ;1
1;20192;17200043;2014  ;2010204 ;2
1;20192;11200174;2009  ;201105  ;2
1;20192;17200043;2014  ;2010302 ;1
1;20192;13200030;2009  ;201206  ;1
1;20192;16200134;2014  ;2010603 ;2
1;20192;16200134;2014  ;2010703 ;1
1;20192;16200134;2014  ;2010704 ;1
1;20192;16200134;2014  ;2010707 ;1
1;20192;13200030;2009  ;201210  ;1
1;20192;17200175;2014  ;2010203 ;3
1;20192;17200175;2014  ;2010204 ;1
1;20192;17200175;2014  ;2010205 ;1
1;20192;17200237;2014  ;2010205 ;3
1;20192;15200131;2014  ;2010405 ;3
1;20192;17200175;2014  ;2010207 ;1
1;20192;15200131;2014  ;2010505 ;1
1;20192;12200021;2009  ;205006  ;2
1;20192;12200021;2009  ;205007  ;4
1;20192;12200021;2009  ;205008  ;2
1;20192;15200131;2014  ;2010506 ;1
1;20192;12200021;2009  ;206001  ;2
1;20192;12200021;2009  ;206007  ;1
1;20192;15200131;2014  ;2010603 ;1
1;20192;17200175;2014  ;2011115 ;1
1;20192;17200175;2014  ;2011116 ;1
1;20192;15200131;2014  ;2010703 ;1
1;20192;16200023;2014  ;2010206 ;2
1;20192;17200237;2014  ;2010304 ;1
1;20192;17200237;2014  ;2010306 ;2
1;20192;16200139;2014  ;2010204 ;5
1;20192;17200177;2014  ;2010204 ;4
1;20192;16200137;2014  ;2010402 ;1
1;20192;16200136;2014  ;2010402 ;2
1;20192;15200175;2014  ;2010404 ;2
1;20192;16200137;2014  ;2010405 ;1
1;20192;15200175;2014  ;2010606 ;2
1;20192;16200136;2014  ;2010405 ;1
1;20192;16200136;2014  ;2010503 ;2
1;20192;13200030;2009  ;209007  ;2
1;20192;16200137;2014  ;2010406 ;2
1;20192;16200137;2014  ;2010501 ;1
1;20192;16200137;2014  ;2011113 ;1
1;20192;15200056;2014  ;2010707 ;2
1;20192;10200120;2009  ;201105  ;2
1;20192;16200139;2014  ;2010302 ;2
1;20192;16200139;2014  ;2011113 ;1
1;20192;17200180;2014  ;2010204 ;3
1;20192;17200024;2014  ;2010302 ;3
1;20192;17200024;2014  ;2010305 ;3
1;20192;16200199;2014  ;2010304 ;3
1;20192;14200103;2014  ;2010607 ;2
1;20192;16200199;2014  ;2010601 ;1
1;20192;14200103;2014  ;2011006 ;1
1;20192;17200177;2014  ;2010302 ;1
1;20192;10200120;2009  ;201207  ;1
1;20192;10200120;2009  ;201208  ;1
1;20192;17200183;2014  ;2010302 ;1
1;20192;17200024;2014  ;2010405 ;1
1;20192;17200024;2014  ;2010501 ;1
1;20192;17200183;2014  ;2010305 ;2
1;20192;14200026;2014  ;2010601 ;2
1;20192;12200030;2009  ;201204  ;1
1;20192;14200026;2014  ;2010807 ;1
1;20192;16200024;2014  ;2010304 ;3
1;20192;11200098;2009  ;202003  ;5
1;20192;16200024;2014  ;2010507 ;1
1;20192;16200024;2014  ;2010601 ;1
1;20192;16200143;2014  ;2010405 ;2
1;20192;16200024;2014  ;2010603 ;1
1;20192;16200143;2014  ;2010504 ;2
1;20192;16200143;2014  ;2010601 ;1
1;20192;16200143;2014  ;2010604 ;1
1;20192;16200143;2014  ;2010606 ;1
1;20192;16200148;2014  ;2010601 ;2
1;20192;12200030;2009  ;207010  ;2
1;20192;16200148;2014  ;2010602 ;1
1;20192;16200148;2014  ;2010604 ;1
1;20192;16200148;2014  ;2010606 ;1
1;20192;14200030;2014  ;2010601 ;1
1;20192;14200030;2014  ;2010707 ;2
1;20192;14200030;2014  ;2010804 ;1
1;20192;13200087;2009  ;201203M ;2
1;20192;09200109;2009  ;201105  ;2
1;20192;17200067;2014  ;2010302 ;2
1;20192;16200149;2014  ;2010204 ;4
1;20192;10200123;2009  ;202003  ;4
1;20192;10200123;2009  ;202007  ;3
1;20192;10200123;2009  ;202008  ;1
1;20192;10200123;2009  ;203004  ;1
1;20192;15200142;2014  ;2010302 ;3
1;20192;15200033;2014  ;2010601 ;1
1;20192;15200142;2014  ;2010303 ;2
1;20192;10200123;2009  ;204008  ;2
1;20192;17200067;2014  ;2010201 ;2
1;20192;17200067;2014  ;2010204 ;4
1;20192;15200033;2014  ;2010607 ;2
1;20192;15200033;2014  ;2010701 ;1
1;20192;16200149;2014  ;2010302 ;1
1;20192;16200149;2014  ;2010305 ;1
1;20192;16200149;2014  ;2011115 ;1
1;20192;15200034;2014  ;2010504 ;2
1;20192;15200034;2014  ;2010505 ;1
1;20192;15200034;2014  ;2010601 ;1
1;20192;13200087;2009  ;208003  ;1
1;20192;13200087;2009  ;208008  ;1
1;20192;13200087;2009  ;208010  ;1
1;20192;15200034;2014  ;2010606 ;1
1;20192;15200034;2014  ;2011116 ;1
1;20192;15200142;2014  ;2010304 ;1
1;20192;15200142;2014  ;2010305 ;2
1;20192;15200176;2014  ;2010302 ;3
1;20192;15200176;2014  ;2010303 ;3
1;20192;15200176;2014  ;2010304 ;3
1;20192;15200176;2014  ;2010405 ;1
1;20192;15200176;2014  ;2010406 ;1
1;20192;14200109;2014  ;2010302 ;3
1;20192;13200176;2009  ;209007  ;1
1;20192;14200109;2014  ;2010303 ;1
1;20192;14200035;2014  ;2010502 ;1
1;20192;16200151;2014  ;2010402 ;2
1;20192;14200035;2014  ;2010505 ;1
1;20192;14200035;2014  ;2010507 ;2
1;20192;16200151;2014  ;2010405 ;2
1;20192;16200151;2014  ;2010406 ;1
1;20192;12200112;2009  ;205007  ;5
1;20192;13200176;2009  ;201101  ;2
1;20192;13200176;2009  ;201210  ;1
1;20192;14200109;2014  ;2010304 ;1
1;20192;16200151;2014  ;2011113 ;1
1;20192;12200112;2009  ;208007  ;1
1;20192;12200112;2009  ;208010  ;1
1;20192;14200109;2014  ;2010305 ;3
1;20192;15200148;2014  ;2010204 ;4
1;20192;17200190;2014  ;2010303 ;2
1;20192;15200148;2014  ;2010205 ;2
1;20192;14200109;2014  ;2010405 ;1
1;20192;14200109;2014  ;2010501 ;1
1;20192;14200109;2014  ;2010503 ;1
1;20192;16200183;2014  ;2010402 ;2
1;20192;16200183;2014  ;2010403 ;2
1;20192;10200238;2009  ;205008  ;2
1;20192;10200238;2009  ;205009  ;2
1;20192;12200171;2009  ;201204  ;2
1;20192;14200148;2014  ;2010405 ;1
1;20192;14200148;2014  ;2010501 ;2
1;20192;14200148;2014  ;2010505 ;3
1;20192;14200148;2014  ;2010603 ;1
1;20192;16200183;2014  ;2010406 ;1
1;20192;16200183;2014  ;2010504 ;1
1;20192;14200148;2014  ;2010704 ;1
1;20192;14200148;2014  ;2010707 ;1
1;20192;14200148;2014  ;2010801 ;1
1;20192;14200148;2014  ;2011115 ;1
1;20192;15200148;2014  ;2010302 ;1
1;20192;16200183;2014  ;2010507 ;1
1;20192;16200183;2014  ;2010603 ;1
1;20192;15200148;2014  ;2010405 ;1
1;20192;15200145;2014  ;2010303 ;2
1;20192;15200145;2014  ;2010304 ;1
1;20192;15200145;2014  ;2010305 ;1
1;20192;17200199;2014  ;2010302 ;3
1;20192;15200145;2014  ;2010401 ;1
1;20192;15200145;2014  ;2010402 ;1
1;20192;11200189;2009  ;204006  ;1
1;20192;11200189;2009  ;205009  ;6
1;20192;11200189;2009  ;206009  ;1
1;20192;17200199;2014  ;2010303 ;2
1;20192;16200050;2014  ;2010401 ;3
1;20192;15200152;2014  ;2010201 ;1
1;20192;15200152;2014  ;2010202 ;1
1;20192;15200152;2014  ;2010203 ;3
1;20192;15200152;2014  ;2010204 ;3
1;20192;15200152;2014  ;2010205 ;3
1;20192;15200152;2014  ;2010206 ;2
1;20192;15200040;2014  ;2010204 ;2
1;20192;15200040;2014  ;2010205 ;1
1;20192;15200040;2014  ;2010206 ;2
1;20192;14200111;2014  ;2010505 ;2
1;20192;16200050;2014  ;2010405 ;2
1;20192;14200111;2014  ;2010601 ;1
1;20192;14200111;2014  ;2010606 ;1
1;20192;14200111;2014  ;2010607 ;1
1;20192;14200111;2014  ;2010801 ;1
1;20192;14200111;2014  ;2011115 ;1
1;20192;16200050;2014  ;2010503 ;1
1;20192;15200040;2014  ;2010301 ;1
1;20192;17200199;2014  ;2010405 ;1
1;20192;12200171;2009  ;206007  ;4
1;20192;17200199;2014  ;2010503 ;1
1;20192;14200178;2014  ;2010401 ;4
1;20192;12200171;2009  ;207009  ;1
1;20192;14200178;2014  ;2010607 ;1
1;20192;13200041;2009  ;201101  ;1
1;20192;17200202;2014  ;2010205 ;2
1;20192;13200080;2009  ;201210  ;1
1;20192;17200013;2014  ;2010302 ;2
1;20192;17200013;2014  ;2010303 ;2
1;20192;17200013;2014  ;2010304 ;1
1;20192;17200202;2014  ;2010303 ;1
1;20192;17200202;2014  ;2010304 ;1
1;20192;13200080;2009  ;205006  ;2
1;20192;17200202;2014  ;2010401 ;1
1;20192;17200202;2014  ;2010402 ;1
1;20192;11200193;2009  ;202003  ;1
1;20192;17200013;2014  ;2010401 ;1
1;20192;17200013;2014  ;2010403 ;1
1;20192;14200040;2014  ;2010405 ;1
1;20192;14200040;2014  ;2010501 ;2
1;20192;14200040;2014  ;2010502 ;1
1;20192;13200080;2009  ;206011  ;1
1;20192;17200013;2014  ;2010405 ;1
1;20192;16200159;2014  ;2010304 ;2
1;20192;14200115;2014  ;2010302 ;2
1;20192;14200115;2014  ;2010303 ;1
1;20192;13200080;2009  ;208008  ;1
1;20192;14200115;2014  ;2010306 ;2
1;20192;11200193;2009  ;202007  ;2
1;20192;12200129;2009  ;201101  ;2
1;20192;16200159;2014  ;2010401 ;1
1;20192;17200008;2014  ;2010203 ;3
1;20192;13200041;2009  ;207002  ;3
1;20192;17200243;2014  ;2010303 ;2
1;20192;14200114;2014  ;2010605 ;1
1;20192;17200045;2014  ;2010303 ;2
1;20192;13200041;2009  ;208008  ;3
1;20192;14200114;2014  ;2010706 ;2
1;20192;14200114;2014  ;2010707 ;2
1;20192;15200041;2014  ;2010604 ;2
1;20192;14200114;2014  ;2010806 ;3
1;20192;14200114;2014  ;2010905 ;1
1;20192;17200045;2014  ;2010305 ;1
1;20192;16200159;2014  ;2010302 ;2
1;20192;17200038;2014  ;2010306 ;3
1;20192;17200045;2014  ;2010402 ;2
1;20192;17200038;2014  ;2010402 ;2
1;20192;16200035;2014  ;2010606 ;2
1;20192;12200129;2009  ;201106  ;1
1;20192;16200037;2014  ;2010304 ;2
1;20192;17200243;2014  ;2010402 ;1
1;20192;17200243;2014  ;2010406 ;1
1;20192;17200214;2014  ;2010303 ;2
1;20192;17200212;2014  ;2010206 ;2
1;20192;14200159;2014  ;2010705 ;2
1;20192;17200212;2014  ;2010301 ;1
1;20192;14200159;2014  ;2010805 ;2
1;20192;14200159;2014  ;2011116 ;1
1;20192;16200037;2014  ;2010404 ;1
1;20192;16200037;2014  ;2010405 ;1
1;20192;16200037;2014  ;2010406 ;1
1;20192;16200037;2014  ;2010501 ;1
1;20192;16200037;2014  ;2011115 ;1
1;20192;17200214;2014  ;2010401 ;2
1;20192;13200187;2009  ;201104  ;2
